datetime,move,name,delta,time_delta,final_osum
2021-08-17 18:12:00,stop_buy80,Amphenol Corporation (APH),-0.13513513513512745,"1 day, 0:38:05.719390",78
2021-08-17 18:12:00,stop_buy80,Packaging Corp of America (PKG),0.2681886948150288,"1 day, 0:38:05.746392",72
2021-08-17 18:12:00,stop_buy80,Nike Inc (NKE),-1.1946386946386849,23:59:47.638676,28
2021-08-17 18:12:00,stop_buy80,Cintas Corporation (CTAS),-0.09460496036819344,23:59:47.668916,70
2021-08-17 18:12:00,stop_buy80,Fastenal Company (FAST),-1.2776678063703453,23:59:47.700166,27
2021-08-17 18:12:00,stop_buy80,Intuit Inc (INTU),-0.10028041374955217,23:38:16.048354,72
2021-08-17 18:12:00,stop_buy80,Moodys Corporation (MCO),-0.028838087248325726,23:38:16.082905,68
2021-08-17 18:12:00,stop_buy80,Automatic Data Processing Inc (ADP),-0.3714365307827946,23:38:16.103747,54
2021-08-17 18:12:01,stop_buy80,MSCI Inc (MSCI),-0.4894536294501299,23:38:16.134994,55
2021-08-17 18:12:01,stop_buy80,Keysight Technologies Inc (KEYS),-1.2330085408396383,23:38:16.162243,35
2021-08-17 18:12:01,stop_buy80,T. Rowe Price Group Inc (TROW),-0.9336244135816762,23:00:02.587351,37
2021-08-17 18:12:01,stop_buy80,DXC Technology Co (DXC),-7.113377033260501,23:00:02.600980,-21
2021-08-17 18:12:01,stop_buy80,Arthur J Gallagher & Co (AJG),0.1201753145765499,23:00:02.628235,70
2021-08-17 18:12:01,stop_buy80,Home Depot Inc (HD),-5.07834736495191,22:38:03.879529,-16
2021-08-17 18:12:01,stop_buy80,Broadcom Inc (AVGO),-2.0049301561216084,22:38:03.906784,7
2021-08-17 18:12:01,stop_buy80,Dollar General Corporation (DG),-2.2050437206944618,22:38:03.937056,19
2021-08-17 18:12:01,stop_buy80,Qualcomm Incorporated (QCOM),-1.8002165674066033,22:00:22.306291,21
2021-08-17 18:12:01,stop_buy80,Discover Financial Services (DFS),-2.044913741820345,22:00:22.335541,58
2021-08-17 18:12:01,stop_buy80,Ecolab Inc (ECL),-0.28101346145130063,22:00:22.352012,75
2021-08-17 18:12:01,stop_buy80,Bank of New York Mellon (BK),-0.2954755309325883,22:00:22.391018,76
2021-08-17 18:12:01,stop_buy80,Facebook Inc (FB),0.01656680564375908,22:00:22.416062,60
2021-08-17 18:12:01,stop_buy80,Synopsys Inc (SNPS),-0.5020834756472337,22:00:22.446317,56
2021-08-17 18:12:01,stop_buy80,Morgan Stanley (MS),-0.5223447475333644,21:37:57.203945,67
2021-08-17 18:12:01,stop_buy80,Ulta Beauty Inc (ULTA),-2.7816222963988166,21:37:57.250820,43
2021-08-17 18:12:01,stop_buy80,Synchrony Financial (SYF),-1.5387611998441881,21:37:57.266446,59
2021-08-17 18:12:01,stop_buy80,Advance Auto Parts Inc (AAP),-1.8763954206450943,20:59:55.799638,-12
2021-08-17 18:12:01,stop_buy80,Juniper Networks Inc (JNPR),-0.6631762652704982,20:36:38.747670,50
2021-08-17 18:12:01,stop_buy80,Sealed Air Corporation (SEE),-0.6307053941908756,20:36:38.762281,65
2021-08-17 18:12:01,stop_buy80,Deere & Company (DE),-0.768386388583973,19:59:57.873257,58
2021-08-17 18:12:01,stop_buy80,Cognizant Technology Solutions Corp Class A (CTSH),-0.3638253638253469,19:59:57.903508,73
2021-08-17 18:12:01,stop_buy80,PPG Industries Inc (PPG),-2.236779981114254,19:59:57.929731,-9
2021-08-17 18:12:01,stop_buy80,Nucor Corp (NUE),-2.366911705307381,19:59:57.960009,67
2021-08-17 18:12:01,stop_buy80,Target Corporation (TGT),-3.2966614640831384,19:59:57.991258,7
2021-08-17 18:12:01,stop_buy80,Norfolk Southern Corporation (NSC),-1.167980955214993,19:59:58.021508,49
2021-08-17 18:12:01,stop_buy80,HCA Holdings Inc (HCA),-0.4997765226931121,19:59:58.050759,72
2021-08-17 18:12:01,stop_buy80,Fortive Corp (FTV),-1.0453883816329126,19:59:58.080012,51
2021-08-17 18:12:01,stop_buy80,Goldman Sachs Group Inc (GS),-0.7842368395255478,19:38:11.470704,53
2021-08-17 18:12:01,stop_buy80,Salesforce.com Inc (CRM),-0.16068774354236354,19:38:11.492813,76
2021-08-17 18:12:01,stop_buy80,Cadence Design Systems Inc (CDNS),-1.2122010672639854,19:38:11.523045,40
2021-08-17 18:12:01,stop_buy80,Kansas City Southern (KSU),-0.2570077445000343,19:38:11.551316,67
2021-08-17 18:12:01,stop_buy80,Cisco Systems Inc (CSCO),-0.7283709362231242,18:38:51.592665,54
2021-08-17 18:12:02,stop_buy80,Northern Trust Corporation (NTRS),-0.6104376235921314,18:38:51.638538,43
2021-08-17 18:12:02,stop_buy80,CSX Corporation (CSX),-1.3286093888396686,18:38:51.667787,49
2021-08-17 18:12:02,stop_buy80,Emerson Electric Company (EMR),-1.0903126206097988,18:38:51.699036,53
2021-08-17 18:12:02,stop_buy80,Ameriprise Financial Inc (AMP),-0.6340780063407692,18:38:51.713667,61
2021-08-17 18:12:02,stop_buy80,Union Pacific Corporation (UNP),-1.2967602971559264,18:38:51.742917,58
2021-08-17 18:12:02,stop_buy80,Jacobs Engineering Group Inc (J),-1.549153033154761,18:38:51.789786,55
2021-08-17 18:12:02,stop_buy80,Ingersoll Rand Inc (IR),-1.510516252390056,18:38:51.804412,61
2021-08-17 18:12:02,stop_buy80,Tyson Foods Inc (TSN),-0.1849340401923384,18:38:51.835662,71
2021-08-17 18:12:02,stop_buy80,AutoZone Inc (AZO),-1.7329324523749718,18:38:51.865912,8
2021-08-17 18:12:02,stop_buy80,Hasbro Inc (HAS),-2.7105421084216923,18:38:51.896230,-6
2021-08-17 18:12:02,stop_buy80,Mid-America Apartment Communities Inc (MAA),-0.11606436296491628,18:38:51.926413,62
2021-08-17 18:12:02,stop_buy80,Raymond James Financial Inc (RJF),-0.9796806966618452,18:38:51.956662,51
2021-08-17 18:12:02,stop_buy80,First Republic Bank (FRC),-1.6012730618131177,18:38:52.000950,46
2021-08-17 18:12:02,stop_buy80,Ametek Inc (AME),-0.7775597703655414,18:38:52.021034,6
2021-08-17 18:12:02,stop_buy80,Fox Corp Class A (FOXA),-0.7530930607853715,18:38:52.051287,46
2021-08-17 18:12:02,stop_buy80,Юнипро ПАО (UPRO),-0.2457002457002498,7:01:06.686306,77
2021-08-17 18:12:02,stop_sell80,Vertex Pharmaceuticals Inc (VRTX),1.1576456060917883,"1 day, 6:34:53.470514",-49
2021-08-17 18:12:02,stop_sell80,Mail.ru Group Ltd (MAILDR),-0.6535947712418422,"1 day, 3:00:21.700765",-79
2021-08-17 18:12:02,stop_sell80,Discovery Inc Class A (DISCA),-0.03528581510233438,18:38:52.189539,-66
2021-08-17 18:12:02,stop_sell80,Halliburton Company (HAL),-0.5597964376590302,18:38:52.205164,-77
2021-08-17 18:12:02,stop_sell80,IPG Photonics Corporation (IPGP),-0.2075919335705779,18:38:52.235414,-78
2021-08-17 18:12:02,stop_sell80,Discovery Communications C Inc (DISCK),-0.037271710771517,18:38:52.265663,-70
2021-08-17 20:12:02,stop_buy100,Linde PLC (LIN),0.02916774695358277,"4 days, 0:00:16.136087",80
2021-08-17 20:12:02,stop_buy100,Waste Management Inc (WM),0.099364069952309,"1 day, 3:00:09.940658",89
2021-08-17 20:12:02,stop_buy100,Republic Services Inc (RSG),-0.2886836027713579,"1 day, 1:59:49.790596",89
2021-08-17 20:12:02,stop_buy100,Ameren Corp (AEE),-0.20080321285141325,"1 day, 1:38:17.994804",99
2021-08-17 20:12:02,stop_buy100,WEC Energy Group Inc (WEC),0.07217983089296058,"1 day, 1:00:04.612667",94
2021-08-17 20:12:02,stop_buy100,Philip Morris International Inc (PM),-0.11755485893417375,22:36:39.972153,90
2021-08-17 20:12:02,stop_buy100,Eli Lilly and Company (LLY),0.2449797706098393,21:38:12.496052,95
2021-08-17 20:12:02,stop_buy100,Equifax Inc (EFX),-0.20332220815591728,21:38:12.529052,78
2021-08-17 20:12:02,stop_buy100,Walmart Inc (WMT),0.05308207816334953,20:38:52.378463,86
2021-08-17 20:12:02,stop_buy100,CMS Energy Corporation (CMS),0.18788163457022788,20:38:52.416438,99
2021-08-17 20:12:02,stop_buy100,Hershey Co (HSY),0.17111945241775353,20:38:52.455439,99
2021-08-17 20:12:02,stop_buy100,L3Harris Technologies Inc (LHX),-0.6790518898142232,20:38:52.490502,85
2021-08-17 20:12:02,stop_buy100,Microsoft Corporation (MSFT),-0.17403173519876844,2:00:05.634250,89
2021-08-17 20:12:02,stop_buy100,Apple Inc (AAPL),-1.2890005288207222,2:00:05.667256,87
2021-08-17 20:12:02,stop_buy100,Laboratory Corporation of America Holdings (LH),0.0,2:00:05.706275,94
2021-08-17 20:12:02,stop_buy100,CVS Health Corp (CVS),-0.8922363847045145,2:00:05.731776,96
2021-08-17 20:12:02,stop_buy100,Mondelez International Inc (MDLZ),-0.4841480555989415,2:00:05.762772,94
2021-08-17 20:12:03,stop_sell100,Nektar Therapeutics (NKTR),-0.22091310751104093,2:00:05.972675,-98
2021-08-17 20:12:03,stop_buy90,Waste Management Inc (WM),0.8879690212311473,"5 days, 1:00:40.429713",89
2021-08-17 20:12:03,stop_buy90,Chubb Ltd (CB),0.6412364353830907,"5 days, 0:21:54.922294",83
2021-08-17 20:12:03,stop_buy90,Republic Services Inc (RSG),0.7668583812619836,"5 days, 0:21:54.837330",89
2021-08-17 20:12:03,stop_buy90,American Water Works (AWK),1.6273025200587772,"5 days, 0:21:54.871753",86
2021-08-17 20:12:03,stop_buy90,Linde PLC (LIN),0.8890922760108425,"5 days, 0:21:54.902752",80
2021-08-17 20:12:03,stop_buy90,Oracle Corporation (ORCL),0.9459158691297512,"4 days, 23:12:48.891639",89
2021-08-17 20:12:03,stop_buy90,Motorola Solutions Inc (MSI),1.6292746678283514,"4 days, 22:00:41.345829",86
2021-08-17 20:12:03,stop_buy90,Jack Henry & Associates Inc (JKHY),1.55999082358339,"4 days, 22:00:41.375824",86
2021-08-17 20:12:03,stop_buy90,Mettler-Toledo International Inc (MTD),1.6460824029246126,"4 days, 9:41:20.588639",86
2021-08-17 20:12:03,stop_buy90,Realty Income Corp (O),1.2970534329620576,"4 days, 9:41:20.617639",81
2021-08-17 20:12:03,stop_buy90,Coca-Cola Co (KO),0.08761170492377282,"4 days, 3:00:21.731958",72
2021-08-17 20:12:03,stop_buy90,eBay Inc (EBAY),4.16666666666667,"4 days, 3:00:21.757961",82
2021-08-17 20:12:03,stop_buy90,S&P Global Inc (SPGI),0.4705187070964208,"4 days, 3:00:21.781960",79
2021-08-17 20:12:03,stop_buy90,American Electric Power Company Inc (AEP),0.3565459610027779,"4 days, 3:00:21.809537",88
2021-08-17 20:12:03,stop_buy90,Southern Company (SO),0.8850907981077343,"1 day, 8:34:55.487099",87
2021-08-17 20:12:03,stop_buy90,Walmart Inc (WMT),0.22598870056497405,"1 day, 3:00:09.692898",86
2021-08-17 20:12:03,stop_buy90,Xcel Energy Inc (XEL),-0.04304778303917512,"1 day, 3:00:09.719452",89
2021-08-17 20:12:03,stop_buy90,Duke Energy Corporation (DUK),-0.7236964186305448,"1 day, 3:00:09.745993",75
2021-08-17 20:12:03,stop_buy90,Nasdaq Inc (NDAQ),-0.5653858234739884,"1 day, 2:38:09.033946",73
2021-08-17 20:12:03,stop_buy90,Avery Dennison Corp (AVY),-0.6211180124223576,"1 day, 2:38:09.055064",48
2021-08-17 20:12:03,stop_buy90,L3Harris Technologies Inc (LHX),0.21978021978021586,"1 day, 2:38:09.076063",85
2021-08-17 20:12:03,stop_buy90,Broadridge Financial Solutions Inc (BR),0.5442878423284159,"1 day, 2:38:09.102064",88
2021-08-17 20:12:03,stop_buy90,Allegion PLC (ALLE),-0.6450225757901568,"1 day, 2:38:09.130145",74
2021-08-17 20:12:03,stop_buy90,Northrop Grumman Corporation (NOC),-0.08185538881309996,"1 day, 1:59:50.911517",80
2021-08-17 20:12:03,stop_buy90,Microsoft Corporation (MSFT),0.2982823053450833,"1 day, 1:00:05.762600",89
2021-08-17 20:12:03,stop_buy90,Interpublic Group of Companies Inc (IPG),-0.8542445274959966,"1 day, 1:00:05.792527",60
2021-08-17 20:12:03,stop_buy90,Apple Inc (AAPL),0.37641997714593145,"1 day, 0:38:06.806636",87
2021-08-17 20:12:03,stop_buy90,PerkinElmer Inc (PKI),-0.5717085919634014,"1 day, 0:38:06.842581",47
2021-08-17 20:12:03,stop_buy90,Equifax Inc (EFX),-0.1036826542759643,"1 day, 0:00:25.251590",78
2021-08-17 20:12:04,stop_buy90,Alphabet Inc Class A (GOOGL),-0.7714140164471225,22:59:58.674883,37
2021-08-17 20:12:04,stop_buy90,American International Group Inc (AIG),-0.6249999999999932,21:38:13.884340,64
2021-08-17 20:12:04,stop_buy90,Berkshire Hathaway B (BRKb),-0.35312445906181017,21:38:13.915265,54
2021-08-17 20:12:04,stop_buy90,Duke Realty Corporation (DRE),-0.11750881316099153,21:38:13.943419,83
2021-08-17 20:12:04,stop_buy90,DISH Network Corporation (DISH),-1.3670064874884067,20:38:53.929588,27
2021-08-17 20:12:04,stop_buy90,Comcast Corp (CMCSA),-0.1181434599156123,20:38:53.958556,76
2021-08-17 20:12:04,stop_buy90,Dominion Energy Inc (D),-0.3696150904919603,20:38:53.989635,79
2021-08-17 20:12:04,stop_buy90,NiSource Inc (NI),-0.27301092043681857,20:38:54.026554,84
2021-08-17 20:12:04,stop_buy90,Kimberly-Clark Corporation (KMB),-0.3020496224379834,2:00:04.808968,87
2021-08-17 20:12:04,stop_buy90,Ball Corporation (BLL),-0.10061486864170308,2:00:04.839962,80
2021-08-17 20:12:04,stop_buy90,Church & Dwight Company Inc (CHD),-0.5765017871555401,2:00:04.883962,79
2021-08-17 20:12:05,stop_buy80,Nasdaq Inc (NDAQ),-0.06313795643481245,"5 days, 0:21:56.526173",73
2021-08-17 20:12:05,stop_buy80,Paychex Inc (PAYX),0.7908536061205207,"5 days, 0:21:56.560174",69
2021-08-17 20:12:05,stop_buy80,Comcast Corp (CMCSA),0.5607476635513989,"5 days, 0:21:56.596176",76
2021-08-17 20:12:05,stop_buy80,Waters Corporation (WAT),0.7985825160340511,"5 days, 0:21:56.635180",71
2021-08-17 20:12:05,stop_buy80,Nextera Energy Inc (NEE),0.4466441332689405,"5 days, 0:21:56.629844",76
2021-08-17 20:12:05,stop_buy80,IHS Markit Ltd (INFO),0.9980546392624484,"4 days, 22:58:10.758518",67
2021-08-17 20:12:05,stop_buy80,S&P Global Inc (SPGI),1.204350314825413,"4 days, 9:41:22.293683",79
2021-08-17 20:12:05,stop_buy80,Московский кредитный банк (CBOM),0.5263157894736912,"4 days, 6:47:14.310404",79
2021-08-17 20:12:05,stop_buy80,Coca-Cola Co (KO),0.08761170492377282,"4 days, 3:00:22.906502",72
2021-08-17 20:12:05,stop_buy80,Dominion Energy Inc (D),0.6567087303631279,"4 days, 3:00:22.938505",79
2021-08-17 20:12:05,stop_buy80,Yum! Brands Inc (YUM),0.2989536621823447,"4 days, 0:00:18.513253",66
2021-08-17 20:12:05,stop_buy80,Duke Energy Corporation (DUK),-0.7236964186305448,"1 day, 3:00:09.671952",75
2021-08-17 20:12:05,stop_buy80,Avery Dennison Corp (AVY),-0.6211180124223576,"1 day, 2:38:10.395092",48
2021-08-17 20:12:05,stop_buy80,Allegion PLC (ALLE),-0.6450225757901568,"1 day, 2:38:10.419142",74
2021-08-17 20:12:05,stop_buy80,PerkinElmer Inc (PKI),-0.3383725372482542,"1 day, 1:38:20.639622",47
2021-08-17 20:12:05,stop_buy80,Interpublic Group of Companies Inc (IPG),-0.8542445274959966,"1 day, 1:00:07.066478",60
2021-08-17 20:12:05,stop_buy80,Adobe Systems Incorporated (ADBE),-0.17026911980323312,"1 day, 0:38:08.313539",70
2021-08-17 20:12:05,stop_buy80,Equifax Inc (EFX),-0.1036826542759643,"1 day, 0:00:26.679550",78
2021-08-17 20:12:05,stop_buy80,Alphabet Inc Class A (GOOGL),-0.7714140164471225,22:59:59.965111,37
2021-08-17 20:12:05,stop_buy80,Alphabet Inc Class C (GOOG),-0.8526011560693609,22:59:59.981487,33
2021-08-17 20:12:05,stop_buy80,DISH Network Corporation (DISH),-0.8385744234800825,22:36:42.917644,27
2021-08-17 20:12:05,stop_buy80,Berkshire Hathaway B (BRKb),-0.3565741189503668,22:36:42.949651,54
2021-08-17 20:12:05,stop_buy80,American International Group Inc (AIG),-0.6615214994487311,22:00:02.057358,64
2021-08-17 20:12:05,stop_buy80,Maxim Integrated Products Inc (MXIM),0.029997000299971138,20:38:55.428714,73
2021-08-17 20:12:05,stop_buy80,Church & Dwight Company Inc (CHD),0.02319916483007799,20:38:55.463715,79
2021-08-17 20:12:05,stop_buy80,Трубная металлургическая компания (TRMK),-0.1724137931034548,2:00:03.384922,42
2021-08-17 20:12:05,stop_buy80,Altria Group (MO),-0.8018092105263169,2:00:03.422920,40
2021-08-17 20:12:05,stop_buy80,AmerisourceBergen (ABC),-0.7854485324514284,2:00:03.460921,56
2021-08-17 20:12:06,stop_sell80,Global Payments Inc (GPN),-0.672138948370209,20:38:55.687712,-79
2021-08-17 20:12:06,stop_sell80,Интер РАО ЕЭС ОАО (IRAO),0.14025245441795764,5:59:14.016958,-74
2021-08-17 21:12:13,stop_buy100,Bristol-Myers Squibb Company (BMY),0.1604200087502022,"1 day, 3:00:01.104044",96
2021-08-17 21:12:13,stop_buy100,Procter & Gamble Company (PG),-0.3387955472585281,21:39:03.535384,88
2021-08-17 21:12:13,stop_buy100,Digital Realty Trust Inc (DLR),-0.2106567534076849,21:39:03.551010,96
2021-08-17 21:12:13,stop_buy100,Cooper Companies Inc (COO),-0.25253674295855066,21:39:03.582259,94
2021-08-17 21:12:13,stop_buy100,Verisk Analytics Inc (VRSK),0.7009101370436256,3:00:16.723327,99
2021-08-17 21:12:13,stop_buy90,Evergy Inc (EVRG),1.2562814070351886,"5 days, 3:48:32.135107",86
2021-08-17 21:12:13,stop_buy90,Costco Wholesale Corp (COST),1.2907425698123371,"5 days, 1:22:05.644540",85
2021-08-17 21:12:13,stop_buy90,Procter & Gamble Company (PG),0.9030451522576072,"5 days, 0:12:59.467139",88
2021-08-17 21:12:13,stop_buy90,Alliant Energy Corp (LNT),0.5241605241605246,"4 days, 4:00:32.176647",88
2021-08-17 21:12:13,stop_buy90,WEC Energy Group Inc (WEC),-0.02064409578860036,"1 day, 4:00:20.027813",82
2021-08-17 21:12:13,stop_buy90,Cincinnati Financial Corporation (CINF),0.3614853762734125,"1 day, 3:00:01.050356",88
2021-08-17 21:12:13,stop_buy90,Agilent Technologies Inc (A),-0.2989350439060782,1:00:09.611175,78
2021-08-17 21:12:14,stop_buy90,Extra Space Storage Inc (EXR),-0.05697681043814844,1:00:09.640425,87
2021-08-17 21:12:14,stop_sell90,TripAdvisor Inc (TRIP),0.8586323213738152,3:00:14.541760,-86
2021-08-17 21:12:14,stop_sell90,United Airlines Holdings Inc (UAL),0.044622936189208234,1:00:09.263523,-88
2021-08-17 21:12:14,stop_buy80,Agilent Technologies Inc (A),1.3741134751773152,"5 days, 1:22:05.588685",78
2021-08-17 21:12:14,stop_buy80,Linde PLC (LIN),1.0688719641748052,"5 days, 1:22:05.602281",74
2021-08-17 21:12:14,stop_buy80,Jack Henry & Associates Inc (JKHY),2.127781601284686,"4 days, 23:00:52.111081",79
2021-08-17 21:12:14,stop_buy80,eBay Inc (EBAY),4.3664383561643865,"4 days, 4:00:31.823107",78
2021-08-17 21:12:14,stop_buy80,American Electric Power Company Inc (AEP),0.4679665738161579,"4 days, 4:00:31.846360",77
2021-08-17 21:12:14,stop_buy80,Ball Corporation (BLL),0.15717974626698167,21:39:03.898820,75
2021-08-17 21:12:14,stop_sell80,Perrigo Company PLC (PRGO),0.21812893843917447,"5 days, 1:22:05.801063",-76
2021-08-17 21:12:14,stop_sell80,Alliance Data Systems Corp (ADS),-1.0457948040510818,22:38:23.898128,-73
2021-08-17 21:12:14,stop_sell80,AT&T Inc (T),0.17831669044222792,1:00:08.281980,-52
2021-08-17 21:12:14,stop_sell80,Discovery Inc Class A (DISCA),1.2459950160199411,1:00:08.312234,-69
2021-08-17 21:12:14,stop_sell80,EOG Resources Inc (EOG),0.6064281382656243,1:00:08.339486,-71
2021-08-17 21:12:14,stop_sell80,Discovery Communications C Inc (DISCK),0.8224299065420518,1:00:08.369737,-53
2021-08-17 22:15:04,stop_buy100,Illumina Inc (ILMN),2.831771090281208,"5 days, 1:15:50.588605",91
2021-08-17 22:15:05,stop_buy100,Everest Re Group Ltd (RE),0.13519932765739925,2:03:02.254458,99
2021-08-17 22:15:05,stop_buy100,McKesson Corporation (MCK),0.24249022615925625,1:02:51.330581,99
2021-08-17 22:15:05,stop_buy100,CMS Energy Corporation (CMS),-0.06256843422493219,1:02:51.358582,91
2021-08-17 22:15:05,stop_buy100,Marsh & McLennan Companies Inc (MMC),0.025923525599476367,1:02:51.386581,98
2021-08-17 22:15:05,stop_buy90,Philip Morris International Inc (PM),2.0097990200979807,"4 days, 11:44:22.808324",85
2021-08-17 22:15:05,stop_buy90,Laboratory Corporation of America Holdings (LH),1.1464925941880046,"4 days, 5:03:23.926600",89
2021-08-17 22:15:05,stop_buy90,Equinix Inc (EQIX),0.05346683840862528,22:41:55.431981,83
2021-08-17 22:15:05,stop_buy90,Mettler-Toledo International Inc (MTD),-0.3004225297515127,1:02:51.655605,80
2021-08-17 22:15:05,stop_sell90,ViacomCBS Inc (VIAC),0.8288008288008295,23:41:15.801662,-69
2021-08-17 22:15:06,stop_sell90,Vornado Realty Trust (VNO),-0.04752851711025671,4:03:06.506787,-82
2021-08-17 22:15:06,stop_sell90,Carnival Corporation (CCL),0.5479452054794567,2:03:01.225358,-86
2021-08-17 22:15:06,stop_sell80,ViacomCBS Inc (VIAC),-2.57757757757758,"4 days, 11:44:23.373525",-69
2021-08-17 22:15:06,stop_sell80,American Airlines Group (AAL),0.2587991718426538,4:03:03.677968,-77
2021-08-17 22:15:06,stop_sell80,Lumen Technologies Inc (LUMN),1.1784511784511682,2:03:00.251792,-78
2021-08-17 22:15:06,stop_sell80,Royal Caribbean Cruises Ltd (RCL),0.6329948569167928,2:03:00.276792,-74
2021-08-18 11:34:19,stop_buy100,ОАО НОВАТЭК (NVTK),-0.8427589265912518,15:22:17.117467,90
2021-08-18 11:34:20,stop_buy100,Stryker Corporation (SYK),0.7530687551773477,15:22:17.789339,99
2021-08-18 11:34:20,stop_buy100,The Travelers Companies Inc (TRV),0.19547260230783925,14:22:06.880404,99
2021-08-18 11:34:20,stop_buy100,S&P Global Inc (SPGI),-0.07199100112485786,13:19:15.495073,99
2021-08-18 11:34:20,stop_buy90,TCS Group Holding PLC (TCSGDR),3.102449002784244,"4 days, 18:09:54.168920",75
2021-08-18 11:34:20,stop_buy90,Сбербанк (прив.) (SBER_p),1.4538995427782035,"1 day, 18:00:26.185796",88
2021-08-18 11:34:20,stop_buy90,HeadHunter Group PLC ADR (HHRUDR),0.7484629778134189,"1 day, 18:00:26.232672",76
2021-08-18 11:34:20,stop_buy90,ВТБ RTS ПАО (VTBR),0.028636884306976293,"1 day, 16:22:22.810391",66
2021-08-18 11:34:20,stop_buy90,Cooper Companies Inc (COO),0.10270689733874758,"1 day, 16:22:22.834647",84
2021-08-18 11:34:20,stop_buy90,Сбербанк ПАО (SBER),0.34822286263207497,"1 day, 0:23:25.293890",88
2021-08-18 11:34:20,stop_buy90,Яндекс Н.В. (YNDX),-0.19974933416888246,23:23:22.663171,77
2021-08-18 11:34:21,stop_buy90,NK Lukoil PAO (LKOH),0.4762636349669688,19:23:28.926682,81
2021-08-18 11:34:21,stop_buy90,Walmart Inc (WMT),-0.06631299734749517,13:19:15.340085,85
2021-08-18 11:34:21,stop_buy90,Moodys Corporation (MCO),-0.09418412997410293,13:19:15.370568,85
2021-08-18 11:34:21,stop_buy80,TCS Group Holding PLC (TCSGDR),3.102449002784244,"4 days, 18:09:53.836284",75
2021-08-18 11:34:21,stop_buy80,Яндекс Н.В. (YNDX),0.556432517758481,"1 day, 18:22:25.489112",77
2021-08-18 11:34:21,stop_buy80,HeadHunter Group PLC ADR (HHRUDR),0.7484629778134189,"1 day, 18:00:26.221556",76
2021-08-18 11:34:21,stop_buy80,ВТБ RTS ПАО (VTBR),0.5662188099807998,"1 day, 17:00:36.420283",66
2021-08-18 11:34:21,stop_buy80,Interpublic Group of Companies Inc (IPG),-0.08004268943434907,13:19:15.229169,79
2021-08-18 11:34:21,stop_buy80,HCA Holdings Inc (HCA),-0.2077054655045984,13:19:15.255421,68
2021-08-18 11:34:21,stop_sell80,FMC Corporation (FMC),-0.9890346162115694,"1 day, 17:00:36.542180",-72
2021-08-18 11:34:21,stop_sell80,Petropavlovsk PLC (POGR),0.8036162732295337,17:22:18.782589,-70
2021-08-18 11:34:21,stop_sell80,Intel Corporation (INTC),-0.2272296913463445,17:22:18.813841,-77
2021-08-18 11:34:21,stop_sell80,Vornado Realty Trust (VNO),0.5228136882129251,17:22:18.845095,-65
2021-08-18 11:34:21,stop_sell80,Western Union Co (WU),0.3144654088050168,17:22:18.876341,-69
2021-08-18 11:34:21,stop_sell80,PACCAR Inc (PCAR),1.0975148227576694,15:22:15.457420,-78
2021-08-18 11:34:21,stop_sell80,Pinnacle West Capital Corp (PNW),0.6151142355008902,15:22:15.487670,-49
2021-08-18 11:34:21,stop_sell80,Global Payments Inc (GPN),0.10177812369034753,13:19:15.209125,-79
2021-08-18 12:11:37,stop_buy90,ОАО НОВАТЭК (NVTK),2.6480111008325733,"4 days, 15:59:50.632531",77
2021-08-18 12:11:37,stop_buy90,Трубная металлургическая компания (TRMK),0.0,0:37:15.951999,86
2021-08-18 12:11:37,stop_sell90,Российские сети ОАО (RSTI),0.0,0:37:15.952006,-86
2021-08-18 12:11:37,stop_buy80,ОАО НОВАТЭК (NVTK),2.6480111008325733,"4 days, 15:59:50.334412",77
2021-08-18 12:11:37,stop_buy80,NK Lukoil PAO (LKOH),0.2611768320786603,20:00:45.002560,72
2021-08-18 12:26:46,stop_buy90,Газпром ПАО (GAZP),1.5886030542174967,"2 days, 0:49:38.332389",88
2021-08-18 13:11:55,stop_buy90,ОАО Группа Компаний ПИК (PIKK),-0.4751187796949276,1:37:34.416215,87
2021-08-18 13:28:35,stop_sell100,QIWI plc (QIWIDR),-0.0700280112044818,1:54:14.979954,-99
2021-08-18 13:28:35,stop_buy80,NK Lukoil PAO (LKOH),-0.16796457474423576,1:01:49.369382,73
2021-08-18 13:28:35,stop_sell80,Mail.ru Group Ltd (MAILDR),-0.08068854222700682,1:16:58.609562,-78
2021-08-18 14:11:35,stop_sell90,САФМАР Финансовые инвестиции ПАО (SFIN),0.5307386112339748,2:37:14.139516,-49
2021-08-18 14:11:35,stop_sell80,Российские сети ОАО (RSTI),-0.7917656373713389,"4 days, 23:00:35.117526",-73
2021-08-18 14:11:35,stop_sell80,ФСК ЕЭС ОАО (FEES),0.10261672652642677,19:59:32.718983,-59
2021-08-18 14:11:35,stop_sell80,САФМАР Финансовые инвестиции ПАО (SFIN),0.5307386112339748,2:37:13.733261,-49
2021-08-18 14:26:12,stop_buy100,Газпром ПАО (GAZP),-0.16756593719628676,0:14:36.832247,95
2021-08-18 14:26:12,stop_sell80,Интер РАО ЕЭС ОАО (IRAO),0.17584994138335955,2:51:50.494636,-76
2021-08-18 15:11:48,stop_buy100,ОАО НОВАТЭК (NVTK),-0.5008347245409015,0:45:36.317427,88
2021-08-18 15:11:48,stop_buy90,NK Lukoil PAO (LKOH),-0.5305441867515537,1:00:13.264050,85
2021-08-18 15:11:48,stop_buy90,ОАО НОВАТЭК (NVTK),-0.33444816053511706,1:00:13.298050,88
